Item Name,Brand Name,Device Condition,Material Recovery Rate,Device Type,Year of Manufacturing,Cost of Recovery,Gold (g),Silver (g),Copper (g),Palladium (g),Platinum (g),Recycling Score
Workstation,Xiaomi,Scrap,63.35875624495223,Desktop,2012,36.128766988109696,0.058652948501423025,0.7041684923125758,105.06906429725802,0.018235629362784216,0.0015304040060973036,52.783666347659235
Mi Pad,Cisco,Excellent,92.61619654593342,Tablet,2016,14.105370697991972,0.054579021785974284,0.44606890818956707,40.552448035725284,0.013119405284198839,0.001159701032250669,73.77536580222973
Enterprise Router,Asus,Scrap,71.30985909721213,Router,2017,17.231919105582705,0.005717208834646655,0.09155243690070429,22.5000424746975,0.0040998081294132595,0.00041232881375903027,63.993877765486275
Laser Printer,Apple,Damaged,84.47142379850357,Printer,2014,18.414793486277365,0.005706683680205229,0.07610867939017696,44.63861325166414,0.002425636983252095,0.00031416266221722197,63.01289634784735
HP Pavilion,Samsung,Fair,79.47645087184368,Laptop,2016,21.918615222724593,0.08155902116479505,0.8929489052617539,118.30868475362898,0.029757021335887965,0.0017335172884624932,71.24338262023171
Laser Printer,Cisco,Excellent,82.94182604109437,Printer,2015,14.7821817973664,0.009674560785704849,0.1260780984263654,80.01271204247455,0.00406016860038044,0.0005905140572706496,63.54745191244534
iPad,Cisco,Good,86.30137101475626,Tablet,2015,13.755061352772286,0.048298130459339304,0.4591289290808931,40.51684407805639,0.015996159760823674,0.0008884066316166584,75.54555656779269
MacBook Pro,Cisco,Good,84.4444770085336,Laptop,2015,22.984372808412864,0.08991500387500782,0.9045890190757706,125.81315467128942,0.026503558414534747,0.001785435619272569,73.44358965521312
Dell XPS,Intel,Good,87.5250675089947,Laptop,2020,21.562611281612764,0.08701714870531821,0.8139428922681462,163.99479578867266,0.027948273301427712,0.0022479545242624376,72.10406783089154
Blade Server,Nokia,Fair,87.79837645312598,Server,2024,42.08575387988682,0.18129757550020398,2.4690867793140607,347.71058223335706,0.07516049540499609,0.004492945739255177,65.2714586108632
Enterprise Router,Xiaomi,Fair,80.48198894016171,Router,2010,16.549706945299956,0.010472054738289915,0.14993269719052166,39.79086251859163,0.008626172623687709,0.0007753488181094399,69.60534264705083
Rack Server,Samsung,Excellent,90.85582714764372,Server,2022,40.656574193414194,0.3029847844544329,3.1436764127753847,464.2976225113579,0.096416300569513,0.004299069126782267,67.41487325219934
Inkjet Printer,Dell,Excellent,90.57307725653402,Printer,2019,15.016598836880313,0.011238790053020269,0.1301607644351955,67.4247976890478,0.0040686609720291065,0.0003840363423151768,69.92165020918658
Galaxy S21,Dell,Excellent,86.74937217519022,Smartphone,2013,11.422701945147315,0.03669304799081518,0.22546053831456953,17.040092956825507,0.012512194786417038,0.0009357423435691584,72.5688815013739
Enterprise Router,Cisco,Damaged,70.68507327450239,Router,2008,16.791402747231082,0.008621608367577359,0.11173779898089616,33.160421453347425,0.00558704969755485,0.0005930995643239938,68.48120928468737
HP Pavilion,Panasonic,Damaged,77.55747775312852,Laptop,2008,27.84578421173478,0.05064684834063628,0.5761749167912404,71.011320139195,0.01592825944347024,0.00106832943717886,57.07815155826063
iPhone 11,Panasonic,Scrap,74.602745179861,Smartphone,2025,14.16687038734039,0.0184761133806998,0.11729547231631882,9.121564614578773,0.006172769749459388,0.00047993725400557726,67.06366806764919
Laser Printer,Cisco,Damaged,75.4762440113775,Printer,2013,17.189683983412337,0.006750760329429552,0.07094874033863272,44.49185969312383,0.0022715968175383958,0.0002843493900369859,76.06385577115914
Gaming PC,Samsung,Good,82.02021695950131,Desktop,2011,28.46035923984776,0.10073310001269722,1.2950569200554658,258.1967514367703,0.03423782869971344,0.0021429681430392465,55.711688279998185
Mi Pad,Intel,Excellent,84.57310766781367,Tablet,2011,15.07331468198181,0.051714375202685396,0.46259723996382474,45.383104961731554,0.01363848428953395,0.0008495290366537187,76.92225173316457
Smart TV,Panasonic,Good,90.07358076990097,TV,2025,14.927419721424389,0.021904063662750096,0.323929429706763,95.04524719468017,0.006329765546832417,0.0009211127628962484,74.45565238719524
OLED TV,OnePlus,Good,87.18071873644618,TV,2024,16.055014533576706,0.01914937815841077,0.32451254543203345,89.07813700910867,0.005750586941699027,0.0009732551582721375,78.67136098125253
Lenovo ThinkPad,OnePlus,Damaged,75.05578604940048,Laptop,2016,26.625087052213587,0.0484841005337108,0.4702356639089596,85.18260535250104,0.01936507865557808,0.0011163958487137198,58.97938654109518
Mi Pad,Samsung,Scrap,72.49015005235754,Tablet,2023,18.212359124538906,0.024536133812956967,0.2521316593497178,22.78611912893764,0.008778427463537823,0.00045789038476622785,59.82190694983265
iPad,Panasonic,Damaged,81.59708630007599,Tablet,2010,21.65160250212081,0.0292000133255125,0.2744574212224009,22.513751234637017,0.0083612073594532,0.0006363418320554414,69.88623718286185
Office PC,HP,Good,80.27480930609258,Desktop,2015,25.334540489897417,0.10404540638419231,1.3402856207691345,250.04073099522307,0.03651939608167047,0.0026257625719490166,58.25727565230866
OnePlus 9,Sony,Good,83.54174771596561,Smartphone,2012,11.178893639992342,0.03404048546646889,0.23512023470970406,16.245287104631704,0.010821241464597278,0.0009490612357588292,77.75354289624867
Enterprise Router,OnePlus,Fair,81.63982859223105,Router,2016,16.67719776066175,0.011589866788921752,0.15407019148859408,43.57166829092957,0.0069906912100284975,0.0008458578888141061,72.73278168957825
Blade Server,Asus,Excellent,87.85642700112884,Server,2016,45.12537885128799,0.1940194090078155,2.8015007440558755,411.88083702920477,0.07715705420577837,0.004763810938407108,68.46916221401871
Dell XPS,Dell,Damaged,84.30173225242015,Laptop,2024,19.461647224169063,0.06391014256364681,0.5614525499269536,102.11611535919792,0.022635575835303484,0.0017426862655495938,71.1704007389919
Blade Server,OnePlus,Good,88.91235998650983,Server,2019,42.90906392201618,0.22635957996601658,2.64182569418089,384.88829701171386,0.07771928520793102,0.0042137383736600715,67.65795169283017
Inkjet Printer,Sony,Scrap,64.09796815890023,Printer,2011,25.289674581742783,0.004786674008416933,0.049876046636031596,33.852463870889615,0.001727329425472013,0.00023030824782955568,63.721627654945806
Inkjet Printer,Samsung,Excellent,82.57476727508663,Printer,2013,15.64162088337697,0.0099187796907863,0.1131106946066632,73.62055992286501,0.004679657643117082,0.0004422426611179363,65.88609034291571
MacBook Pro,HP,Fair,90.82878303982498,Laptop,2023,24.812184629860973,0.07468261960971596,0.6651978670444639,128.69214111517172,0.02744747690865375,0.0014740352301285766,67.78314176231926
Gaming PC,Dell,Scrap,72.51593109068041,Desktop,2021,32.602898045646924,0.06524028361261845,0.6642553780978198,130.69323876858547,0.018394366643382426,0.001822106977581751,55.47382834391348
Blade Server,Asus,Excellent,88.71140038384968,Server,2009,45.93591440215053,0.22269212288357712,2.839256251177093,406.2492132763574,0.07655077947821191,0.0041299899153201996,72.70198019418048
Galaxy Tab,Cisco,Excellent,89.80374655851784,Tablet,2012,14.036408422719585,0.05478101968030157,0.4291127989494409,44.64721533355244,0.0160135319044127,0.0007268552488730545,70.89247933342978
Rack Server,Lenovo,Scrap,76.40703226477228,Server,2022,51.72361156733926,0.09519213482564834,1.2851236599728295,200.4901619205279,0.03255776451750982,0.0023640083961635723,47.17064521479939
iPhone 11,Asus,Scrap,62.75055073409416,Smartphone,2013,16.64330361375623,0.014195157207983268,0.10649502063958335,8.02747740095056,0.004869859263441936,0.00046725867412305134,62.17089451222582
Lenovo ThinkPad,OnePlus,Good,85.28119344864957,Laptop,2013,25.575927894305615,0.06676577289007377,0.6818881426661024,113.3639760897741,0.026828447752838595,0.0013553561779561833,67.44007041460051
Gaming PC,Dell,Damaged,76.59342337933965,Desktop,2016,32.47137274992137,0.07527191784396234,0.9339560274364843,166.11061074544762,0.029088916582733434,0.0017235069921173842,59.650784169904824
Blade Server,Intel,Scrap,66.1085505666031,Server,2013,51.94061892491697,0.07908554251082223,1.2898740992403777,206.59046326707875,0.03994862753178183,0.0024161662274301637,44.858621820350116
Galaxy Tab,Lenovo,Excellent,87.315547618846,Tablet,2016,11.819437138685743,0.04945211016601126,0.43703644744900416,38.030808871671255,0.013268796372656756,0.000995990182066879,70.47232039108128
iPad,Asus,Damaged,69.87589443403222,Tablet,2010,16.63433503231461,0.026997626441678264,0.28027234612003216,22.50930382765386,0.008290583386008585,0.0005590288547300198,58.97045953173111
iPhone 11,Asus,Fair,78.5839509002995,Smartphone,2013,16.719213579725384,0.026475133703359997,0.18673819599675662,13.91457386101215,0.008978752503117067,0.000733644374017026,63.35164961644155
LED TV,Apple,Excellent,87.99162446529954,TV,2012,19.283160350953224,0.01721740769561698,0.296297691783549,82.57635493949493,0.006900797605424262,0.0009523564712923801,69.31975005250968
HP Pavilion,Apple,Excellent,97.0,Laptop,2020,19.508917519706902,0.09041074722230755,0.895489840334721,151.14009314761688,0.029939678235424216,0.002291800067231196,78.26752973562245
Blade Server,LG,Fair,80.36806421027106,Server,2012,46.403239561892235,0.17680891470369983,2.5004974236219426,325.9743413327802,0.05774404013377991,0.003406115355649745,70.25907280265041
Smart TV,Nokia,Excellent,86.8280525454842,TV,2012,19.605518724023906,0.021077855253027213,0.25403625780724653,83.96204140785507,0.005575859029830148,0.0010521697833285517,69.9568679798017
Rack Server,Panasonic,Scrap,67.42654021074371,Server,2013,48.25774393487968,0.08750656271816903,1.229201942453127,168.4188970578776,0.031965965422977125,0.0023373903886576473,50.41191758716343
iPad,Asus,Scrap,68.35656620270866,Tablet,2015,20.616694141986486,0.02076508381077021,0.20030832184216332,18.30273586033954,0.006396079120519572,0.000425023300194431,65.6117022954407
Smart TV,Acer,Good,83.52743068066266,TV,2016,16.798463103210267,0.01608703256608468,0.26157135805985504,88.02958273900687,0.0054717578517418574,0.0009865040241599041,71.07692388106862
Workstation,Panasonic,Excellent,84.23271416717344,Desktop,2008,27.861770777361567,0.10777045122550097,1.3556443204070072,243.09754847308596,0.036597307564648386,0.002818718594644116,69.16415846880523
WiFi Router,Panasonic,Excellent,92.13370195245841,Router,2021,9.65698521098249,0.01655740094553337,0.21542390008706264,59.10195894655211,0.00983984621020618,0.0009962072178038768,74.97960300037653
Enterprise Router,LG,Excellent,90.2146883395724,Router,2019,11.833041927731928,0.016294786000294048,0.22512257632386476,57.657787991695876,0.009499500669798268,0.0009829550333336288,76.79220898099692
LED TV,Panasonic,Good,89.52936812487,TV,2011,19.83197743523993,0.017394906962427507,0.25059420699033613,80.57938399329618,0.00498925468156572,0.0009308366475670388,69.96538468919358
Inkjet Printer,OnePlus,Damaged,82.78576935824267,Printer,2025,17.451949077692387,0.00649417811502411,0.07606694120827376,50.21807256880365,0.0026431102875556635,0.00029777819408330586,70.46811199413587
Blade Server,OnePlus,Fair,86.22387966930876,Server,2013,46.76766176088762,0.18311002733887297,2.0931577940573876,299.83884401195036,0.047935220140074015,0.0035756173467849017,51.128304151277696
Office PC,Xiaomi,Damaged,75.95716536359032,Desktop,2018,30.03457245627414,0.0760104561218458,0.9969608739614889,177.14534337628044,0.024394198912374918,0.0018672894664472214,52.24031626941717
OLED TV,Asus,Fair,87.5005293926715,TV,2017,21.62590087258089,0.016525480443501585,0.2571046071343226,67.23716313132765,0.005195271315151337,0.0007706825742664813,70.04922007031341
Dell XPS,Cisco,Good,87.49705871057267,Laptop,2015,21.791609519029073,0.08900711357497229,0.8096894061904786,144.08702311502756,0.02590294005703182,0.0018434834650423706,75.77425927892043
HP Pavilion,Cisco,Excellent,86.53300461271176,Laptop,2025,19.79722117445775,0.11695508608110475,1.138927805301476,144.85210220464316,0.03551722600283726,0.0025821421564216815,76.75727404601736
Inkjet Printer,Samsung,Good,85.20054446548554,Printer,2013,14.100242891735354,0.008594261946503865,0.12182721579593861,67.70978891742209,0.0040296748869315495,0.00042987296229094293,60.485371609156395
OLED TV,HP,Scrap,66.32973843422774,TV,2012,27.056278192409387,0.008870850838716448,0.14316570316759367,42.299457158361136,0.002616579988820261,0.0004303758733402971,58.880658385302326
Workstation,Nokia,Good,82.09297826938003,Desktop,2012,31.178761172373903,0.09837053563025709,1.2604557746041711,223.42135788772774,0.034942232512990536,0.002774407680854968,63.68030924013685
HP Pavilion,Intel,Excellent,85.81493022596447,Laptop,2013,19.33724598878164,0.09587040827829033,0.8851345133579066,137.25485424652007,0.03136899775317451,0.0016831053184592115,76.56360253359247
Blade Server,Intel,Damaged,77.25780333588655,Server,2015,49.878609351122996,0.15715586264119896,1.7176260993235888,283.8861515992349,0.05698486297173449,0.003592278117459799,53.1128861155194
LED TV,Dell,Excellent,95.65403507181995,TV,2023,17.580311054597775,0.022751239734182083,0.3263458444069578,102.62797646134867,0.0068022912082209945,0.0011693199804303192,78.5994551759647
Rack Server,Asus,Scrap,68.6919477005861,Server,2012,53.27160627520344,0.09538910801270307,1.4018038287916026,154.26696051120317,0.030923209962945286,0.0023639534554844846,49.2600513983059
Galaxy S21,Apple,Damaged,79.13148097432538,Smartphone,2014,14.829004028341886,0.024558931075635452,0.13676692719566452,11.602210322287917,0.008341265714767595,0.0005396224612498101,69.21106422352557
HP Pavilion,Lenovo,Fair,87.84457461859817,Laptop,2024,25.681767848157524,0.0743429031343171,0.6131122450673885,121.07341610352447,0.025626695262607486,0.001936161557571287,70.1968484779688
Galaxy Tab,Intel,Good,75.12858109425602,Tablet,2010,17.464066689171535,0.04553550933460944,0.4072132051965882,37.55805658314729,0.01103951415414557,0.0008982401440339221,60.41628056385345
LED TV,Dell,Fair,80.68987962596978,TV,2018,22.16029227244474,0.01585796387147316,0.24247946233810982,80.13231599696712,0.005127160887637364,0.000946613360599083,79.72264493830266
Dell XPS,Dell,Good,84.8746457067351,Laptop,2011,24.417088277278786,0.08358764301778006,0.7996666748042458,120.31459665129024,0.026573047543999598,0.0016432800375313563,58.39904736776498
Blade Server,OnePlus,Excellent,84.36803183350239,Server,2025,42.01269853412651,0.22949564956248186,3.177031748574873,428.272162386424,0.07866599885687264,0.004503914333898891,65.5854048203186
MacBook Pro,Apple,Excellent,83.34090853937232,Laptop,2010,22.183423074796675,0.0880075423146042,0.930425189871817,136.06422308557964,0.026280719234220453,0.0018686445561488648,71.51381622566988
Inkjet Printer,LG,Fair,77.43625020051455,Printer,2009,21.37384818205855,0.007005305605890187,0.07414366162122356,49.73557447196681,0.0029190930405859775,0.0004323413953224348,63.756189051157214
WiFi Router,Xiaomi,Good,88.83575440048779,Router,2016,14.223077125178662,0.01574692783051478,0.20889889125104297,56.290582385089,0.008068078444726666,0.0009757625617277225,76.88794677055296
Laser Printer,Cisco,Excellent,84.25739529563731,Printer,2011,13.331219547818513,0.009977855529615203,0.11207698672990593,62.44148199127145,0.0037417849134822614,0.0006295628933716314,75.4951150908954
Gaming PC,LG,Excellent,84.41810603175155,Desktop,2014,26.312298589152565,0.12815809956057303,1.5435261477363451,267.23400438058695,0.04302593001541458,0.0035505603265428946,64.72799951605646
WiFi Router,LG,Scrap,71.32725269105431,Router,2022,13.328684734275926,0.0072532284684744645,0.11014156482038923,28.033858932797376,0.005157824744639232,0.00040416946699352475,71.7322620922238
iPhone 11,Xiaomi,Fair,79.34216287698936,Smartphone,2021,10.221191490776613,0.03475366566066559,0.23403440333498818,14.922181225202948,0.011984595188315721,0.0008588660000899379,69.67440609596106
Inkjet Printer,Apple,Damaged,75.5449845749174,Printer,2020,20.88060472396553,0.006474026030166794,0.07638259272594206,41.31314874115728,0.0028610442174914234,0.00031756660968161447,58.03217364875743
